filename,source,year,text_type,variant,translation,word_count,y_count,y_freq_10k,i_count,i_freq_10k,ab_count,ab_freq_10k,amb_count,amb_freq_10k,lo_count,lo_freq_10k,los_count,los_freq_10k,el_count,el_freq_10k,els_count,els_freq_10k,a_acute_count,a_acute_freq_10k,a_grave_count,a_grave_freq_10k,cedilla_count,cedilla_freq_10k,ny_count,ny_freq_10k,ss_count,ss_freq_10k,qu_diaeresis_count,qu_diaeresis_freq_10k,plural_as_count,plural_as_freq_10k,plural_es_count,plural_es_freq_10k,h_count,h_freq_10k,final_ch_count,final_ch_freq_10k,final_c_count,final_c_freq_10k
003049_Damocles_o_el_filosof_reinant.out.txt,CTILC,1833,LIT,baleàric,sí,7452,195,261.6747181964573,0,0.0,53,71.12184648416533,0,0.0,86,115.40526033279656,35,46.96725711218465,216,289.8550724637681,89,119.43102522812667,1129,1515.0295222758991,11,14.761137949543746,3,4.025764895330113,0,0.0,77,103.32796564680623,0,0.0,286,383.7895866881374,181,242.88781535158347,260,348.89962426194313,0,0.0,32,42.941492216854535
003050_Josef_intendant_de_tota_l_Egipta.out.txt,CTILC,1833,LIT,baleàric,sí,11026,396,359.151097406131,0,0.0,90,81.62524941048432,0,0.0,177,160.52965717395247,30,27.20841647016144,288,261.2007981135498,65,58.95156901868311,1715,1555.4144748775623,1,0.9069472156720478,4,3.6277888626881913,0,0.0,198,179.5755487030655,0,0.0,154,139.66987121349538,258,233.99238164338837,414,375.4761472882278,0,0.0,49,44.44041356793034
003051_Josef_venud_per_els_seus_germans.out.txt,CTILC,1833,LIT,baleàric,sí,8275,252,304.5317220543807,0,0.0,62,74.92447129909365,0,0.0,89,107.55287009063444,24,29.003021148036254,222,268.27794561933536,44,53.17220543806646,1502,1815.1057401812689,0,0.0,1,1.2084592145015105,0,0.0,145,175.226586102719,0,0.0,108,130.51359516616313,176,212.68882175226585,311,375.8308157099698,0,0.0,29,35.04531722054381
003120_Proleg.out.txt,CTILC,1833,NLIT,septentrional,no,709,23,324.4005641748942,0,0.0,1,14.104372355430183,0,0.0,14,197.46121297602258,4,56.41748942172073,0,0.0,0,0.0,9,126.93935119887165,10,141.04372355430183,3,42.31311706629055,10,141.04372355430183,15,211.56558533145272,0,0.0,18,253.8787023977433,12,169.2524682651622,38,535.9661495063469,8,112.83497884344146,3,42.31311706629055
003121_Los_contrabanders.out.txt,CTILC,1833,LIT,septentrional,no,417,12,287.7697841726619,0,0.0,3,71.94244604316548,0,0.0,11,263.78896882494,14,335.7314148681055,0,0.0,0,0.0,0,0.0,12,287.7697841726619,0,0.0,9,215.8273381294964,1,23.980815347721823,0,0.0,14,335.7314148681055,16,383.69304556354916,14,335.7314148681055,4,95.92326139088729,8,191.84652278177458
003320_Qui_no_adoba_la_gotera_ha_de_adobar_la_c.out.txt,CTILC,1833,LIT,central,no,5877,153,260.33690658499233,0,0.0,36,61.25574272588055,0,0.0,61,103.79445295218649,11,18.717032499574614,34,57.85264590777607,8,13.612387272417902,295,501.95678067041007,0,0.0,1,1.7015484090522377,56,95.28671090692531,55,93.58516249787306,0,0.0,196,333.50348817423856,144,245.0229709035222,300,510.4645227156713,24,40.8371618172537,49,83.37587204355964
003381_La_patria.out.txt,CTILC,1833,LIT,central,no,404,0,0.0,0,0.0,1,24.752475247524753,0,0.0,5,123.76237623762377,3,74.25742574257426,0,0.0,0,0.0,10,247.52475247524754,0,0.0,2,49.504950495049506,7,173.26732673267327,3,74.25742574257426,0,0.0,13,321.7821782178218,8,198.01980198019803,7,173.26732673267327,2,49.504950495049506,0,0.0
002014_Llicencia_per_a_demanar_i_recollir_carit.out.txt,CTILC,1834,NLIT,central,no,296,16,540.5405405405405,1,33.78378378378378,3,101.35135135135135,0,0.0,5,168.91891891891893,4,135.13513513513513,0,0.0,0,0.0,12,405.4054054054054,0,0.0,0,0.0,1,33.78378378378378,5,168.91891891891893,0,0.0,10,337.83783783783787,9,304.05405405405406,12,405.4054054054054,0,0.0,2,67.56756756756756
002123_Traduccio_al_catala_del_metodo_preservat.out.txt,CTILC,1834,NLIT,central,sí,437,17,389.01601830663617,0,0.0,4,91.53318077803203,0,0.0,13,297.48283752860414,6,137.29977116704805,2,45.76659038901602,0,0.0,24,549.1990846681922,0,0.0,0,0.0,0,0.0,6,137.29977116704805,0,0.0,12,274.5995423340961,11,251.7162471395881,16,366.13272311212813,3,68.64988558352402,0,0.0
002124_Instruccions_generals_sobre_l_modo_de_pr.out.txt,CTILC,1834,NLIT,central,sí,11110,394,354.63546354635463,0,0.0,114,102.61026102610262,0,0.0,79,71.10711071107112,78,70.20702070207021,37,33.3033303330333,3,2.7002700270027002,354,318.63186318631864,0,0.0,0,0.0,64,57.605760576057605,167,150.31503150315032,7,6.300630063006301,651,585.9585958595859,262,235.82358235823585,421,378.9378937893789,93,83.7083708370837,20,18.001800180018
002193_Elements_de_la_notaria.out.txt,CTILC,1834,NLIT,central,no,12050,607,503.7344398340249,5,4.149377593360995,160,132.78008298755185,0,0.0,239,198.3402489626556,132,109.54356846473028,1,0.8298755186721991,0,0.0,484,401.6597510373444,5,4.149377593360995,0,0.0,74,61.41078838174274,152,126.14107883817427,5,4.149377593360995,561,465.56016597510376,258,214.1078838174274,516,428.2157676348548,89,73.85892116182573,86,71.36929460580913
002298_Novenari_per_implorar_la_proteccio_del_i.out.txt,CTILC,1834,NLIT,central,no,1138,52,456.9420035149385,0,0.0,10,87.87346221441126,0,0.0,16,140.597539543058,10,87.87346221441126,0,0.0,0,0.0,57,500.8787346221441,1,8.787346221441124,0,0.0,8,70.298769771529,18,158.17223198594024,0,0.0,41,360.2811950790861,17,149.38488576449913,52,456.9420035149385,18,158.17223198594024,8,70.298769771529
002466_Documents_de_agricultura_per_tots_los_me.out.txt,CTILC,1834,NLIT,central,no,4538,230,506.831203173204,0,0.0,23,50.68312031732041,0,0.0,97,213.7505509034817,134,295.2842661965624,0,0.0,0,0.0,137,301.89510797708243,0,0.0,0,0.0,46,101.36624063464082,71,156.45658880564125,4,8.814455707360072,570,1256.05993829881,215,473.77699427060384,138,304.09872190392247,15,33.054208902600266,3,6.610841780520053
002467_Equacio_del_temps.out.txt,CTILC,1834,NLIT,central,no,10786,368,341.1830150194697,0,0.0,54,50.064898943074354,0,0.0,347,321.71333209716295,160,148.3404413128129,2,1.8542555164101615,0,0.0,309,286.48247728536995,0,0.0,0,0.0,103,95.49415909512331,51,47.28351566845912,7,6.489894307435565,661,612.8314481735583,310,287.40960504357497,334,309.6606712404969,27,25.032449471537177,33,30.59521602076766
002468_Geografia.out.txt,CTILC,1834,NLIT,central,no,10524,485,460.8513873052072,0,0.0,66,62.71379703534778,0,0.0,248,235.65184340554922,182,172.93804637020145,1,0.9502090459901178,0,0.0,424,402.88863549980994,0,0.0,0,0.0,140,133.0292664386165,138,131.12884834663626,9,8.55188141391106,716,680.3496769289244,259,246.1041429114405,315,299.3158494868871,46,43.709616115545415,16,15.203344735841885
002713_La_noya_fugitiva.out.txt,CTILC,1834,LIT,central,sí,3268,106,324.3574051407589,0,0.0,32,97.91921664626682,0,0.0,77,235.61811505507956,23,70.37943696450428,0,0.0,0,0.0,67,205.01835985312115,31,94.85924112607098,7,21.419828641370867,23,70.37943696450428,35,107.09914320685434,0,0.0,53,162.17870257037944,62,189.71848225214197,132,403.91676866585067,45,137.69889840881274,0,0.0
002778_Documents_notarials_II_Barcelona.out.txt,CTILC,1834,NLIT,central,no,7230,400,553.2503457814661,0,0.0,77,106.50069156293223,0,0.0,167,230.9820193637621,51,70.53941908713693,2,2.7662517289073305,0,0.0,213,294.6058091286307,0,0.0,0,0.0,20,27.662517289073307,9,12.448132780082986,0,0.0,342,473.0290456431535,130,179.80636237897647,241,333.3333333333333,40,55.325034578146614,0,0.0
002779_Documents_notarials_I_Girona.out.txt,CTILC,1834,NLIT,central,no,11850,311,262.44725738396625,0,0.0,96,81.0126582278481,0,0.0,238,200.84388185654007,114,96.20253164556962,3,2.5316455696202533,0,0.0,278,234.59915611814347,0,0.0,0,0.0,65,54.85232067510549,170,143.45991561181435,0,0.0,535,451.47679324894517,242,204.21940928270044,423,356.9620253164557,130,109.70464135021098,3,2.5316455696202533
002780_Documents_notarials_I_Constanti.out.txt,CTILC,1834,NLIT,central,no,963,82,851.5057113187954,0,0.0,15,155.76323987538942,0,0.0,11,114.2263759086189,5,51.92107995846314,0,0.0,0,0.0,9,93.45794392523364,0,0.0,0,0.0,6,62.30529595015576,5,51.92107995846314,0,0.0,43,446.521287642783,23,238.83696780893044,33,342.6791277258567,11,114.2263759086189,0,0.0
002781_Documents_notarials_I_La_Seu_d_Urgell.out.txt,CTILC,1834,NLIT,nord-occidental,no,627,51,813.3971291866028,0,0.0,11,175.43859649122805,0,0.0,19,303.03030303030306,4,63.79585326953748,0,0.0,0,0.0,23,366.82615629984053,0,0.0,0,0.0,3,47.846889952153106,0,0.0,0,0.0,20,318.97926634768737,12,191.38755980861242,29,462.51993620414675,7,111.6427432216906,2,31.89792663476874
003372_Rondaya_de_rondayas.out.txt,CTILC,1834,LIT,baleàric,no,5705,371,650.3067484662577,0,0.0,3,5.258545135845749,0,0.0,14,24.539877300613497,19,33.30411919368975,34,59.59684487291849,2,3.5056967572304996,220,385.62664329535494,13,22.787028921998246,0,0.0,1,1.7528483786152498,70,122.69938650306749,0,0.0,142,248.90446976336546,318,557.4057843996494,242,424.18930762489043,3,5.258545135845749,57,99.91235758106924
002264_Devot_exercici_en_obsequi_del_Sagrat_Cor.out.txt,CTILC,1835,NLIT,central,no,2321,80,344.67901766479963,0,0.0,48,206.80741059887978,0,0.0,47,202.49892287806978,49,211.1158983196898,0,0.0,0,0.0,89,383.4554071520896,0,0.0,0,0.0,9,38.77638948728996,28,120.63765618267988,0,0.0,122,525.6355019388194,72,310.2111158983197,50,215.42438604049977,6,25.850926324859973,1,4.308487720809995
002756_La_cuinera_catalana_Quadern_I.out.txt,CTILC,1835,NLIT,central,no,11390,824,723.441615452151,0,0.0,317,278.31431079894645,0,0.0,162,142.23002633889377,85,74.6268656716418,3,2.633889376646181,0,0.0,411,360.8428446005268,33,28.97278314310799,0,0.0,89,78.1387181738367,210,184.37225636523266,0,0.0,609,534.6795434591747,194,170.32484635645304,552,484.6356453028973,224,196.66374012291485,4,3.511852502194908
002757_La_cuinera_catalana_Quadern_II.out.txt,CTILC,1835,NLIT,central,no,12734,687,539.5005497094393,0,0.0,363,285.0636092351186,0,0.0,207,162.55693419192713,103,80.88581749646615,2,1.570598397989634,0,0.0,756,593.6861944400816,38,29.84136956180305,0,0.0,75,58.89743992461128,320,251.29574367834144,0,0.0,576,452.33233862101457,259,203.3924925396576,686,538.7152505104445,314,246.58394848437254,5,3.926495994974085
002758_La_cuinera_catalana_Quadern_III.out.txt,CTILC,1835,NLIT,central,no,12863,757,588.5096789240457,0,0.0,418,324.9630723781388,0,0.0,226,175.69773769727124,97,75.41009095856332,2,1.5548472362590375,0,0.0,775,602.503304050377,220,171.03319598849413,0,0.0,101,78.51978543108139,234,181.91712664230738,1,0.7774236181295188,557,433.02495529814195,237,184.24939749669596,675,524.7609422374252,317,246.44328694705743,8,6.21938894503615
002782_Documents_notarials_I_Ordino.out.txt,CTILC,1835,NLIT,nord-occidental,no,791,74,935.5246523388116,0,0.0,12,151.70670037926675,0,0.0,20,252.84450063211125,8,101.13780025284451,0,0.0,0,0.0,14,176.99115044247787,0,0.0,0,0.0,10,126.42225031605562,9,113.78002528445006,0,0.0,44,556.2579013906447,19,240.20227560050571,36,455.12010113780025,16,202.27560050568903,0,0.0
002783_Documents_notarials_II_Barcelona.out.txt,CTILC,1835,NLIT,central,no,2784,155,556.7528735632184,0,0.0,16,57.47126436781609,0,0.0,81,290.94827586206895,43,154.45402298850576,6,21.551724137931036,0,0.0,144,517.2413793103448,0,0.0,0,0.0,33,118.53448275862068,4,14.367816091954023,0,0.0,153,549.5689655172414,53,190.3735632183908,95,341.2356321839081,24,86.20689655172414,0,0.0
002784_Documents_notarials_III_Barcelona.out.txt,CTILC,1835,NLIT,central,no,9363,605,646.1604186692299,1,1.0680337498664958,106,113.21157748584855,0,0.0,200,213.60674997329917,46,49.12955249385881,0,0.0,0,0.0,333,355.6552387055431,0,0.0,0,0.0,33,35.24511374559436,30,32.04101249599487,0,0.0,430,459.2545124425932,154,164.47719747944035,383,409.05692619886787,126,134.57225248317846,2,2.1360674997329916
002785_Documents_notarials_I_Cassa_de_la_Selva.out.txt,CTILC,1835,NLIT,central,no,1995,49,245.6140350877193,0,0.0,15,75.18796992481202,0,0.0,30,150.37593984962405,15,75.18796992481202,0,0.0,0,0.0,155,776.9423558897242,0,0.0,0,0.0,4,20.050125313283207,31,155.38847117794487,0,0.0,81,406.01503759398497,32,160.40100250626566,82,411.02756892230576,24,120.30075187969925,0,0.0
002997_El_padre_Carnot_en_Guimera.out.txt,CTILC,1835,LIT,central,no,4080,127,311.27450980392155,0,0.0,4,9.803921568627452,0,0.0,29,71.07843137254902,21,51.470588235294116,15,36.76470588235294,0,0.0,110,269.6078431372549,30,73.52941176470588,0,0.0,0,0.0,21,51.470588235294116,0,0.0,180,441.1764705882353,114,279.4117647058824,221,541.6666666666666,55,134.80392156862746,0,0.0
003118_Lo_hermano_Bunol.out.txt,CTILC,1835,LIT,central,no,4599,122,265.2750597956077,0,0.0,1,2.1743857360295715,0,0.0,46,100.02174385736029,30,65.23157208088715,13,28.26701456838443,0,0.0,181,393.56381822135245,16,34.790171776473144,0,0.0,3,6.523157208088715,34,73.92911502500543,0,0.0,127,276.14698847575556,138,300.06523157208085,287,624.048706240487,65,141.33507284192214,33,71.75472928897587
003136_Milacre_que_sen_Vicent_Ferrer_eixecuta_e.out.txt,CTILC,1835,LIT,valencià,no,1683,44,261.437908496732,0,0.0,1,5.941770647653001,0,0.0,15,89.12655971479501,1,5.941770647653001,65,386.21509209744505,7,41.592394533571,68,404.0404040404041,0,0.0,5,29.708853238265004,0,0.0,0,0.0,0,0.0,6,35.650623885918,71,421.86571598336303,129,766.4884135472371,6,35.650623885918,19,112.89364230540701
003321_El_regreso_despues_del_colera.out.txt,CTILC,1835,LIT,central,no,5841,131,224.27666495463106,0,0.0,22,37.66478342749529,0,0.0,39,66.7693888032871,5,8.560178051703476,41,70.1934600239685,1,1.712035610340695,291,498.20236260914226,2,3.42407122068139,0,0.0,65,111.28231467214518,48,82.17770929635337,0,0.0,233,398.904297209382,153,261.94144838212634,330,564.9717514124294,32,54.78513953090224,56,95.87399417907892
002276_Novena_a_santa_Filomena_verge_y_martir_d.out.txt,CTILC,1836,NLIT,central,sí,2369,109,460.1097509497679,0,0.0,49,206.83832840861123,0,0.0,58,244.8290417897847,21,88.64499788940482,0,0.0,0,0.0,90,379.9071338117349,1,4.221190375685944,0,0.0,14,59.096665259603206,48,202.61713803292528,0,0.0,133,561.4183199662305,53,223.723089911355,47,198.39594765723933,6,25.32714225411566,1,4.221190375685944
002300_Novena_y_septenari_de_la_sacratissima_Ve.out.txt,CTILC,1836,NLIT,central,no,2893,139,480.47010024196334,0,0.0,51,176.28759073625994,0,0.0,74,255.78983753888699,27,93.32872450743173,0,0.0,0,0.0,59,203.94054614586935,1,3.456619426201175,0,0.0,41,141.7213964742482,64,221.2236432768752,0,0.0,112,387.1413757345316,44,152.0912547528517,73,252.33321811268578,9,31.109574835810577,10,34.566194262011756
003052_Daniel_o_el_vertader_culto_de_Deu_restab.out.txt,CTILC,1836,LIT,baleàric,sí,11301,395,349.5265905672065,0,0.0,70,61.94142111317583,0,0.0,140,123.88284222635166,74,65.4809308910716,372,329.1744093443058,110,97.33651889213344,1642,1452.96876382621,0,0.0,1,0.8848774444739403,0,0.0,125,110.60968055924253,0,0.0,309,273.4271303424476,244,215.91009645164146,448,396.42509512432525,0,0.0,81,71.67507300238917
002395_Carta_a_Guillem_Barthomeu_9V1837.out.txt,CTILC,1837,NLIT,nord-occidental,no,233,7,300.42918454935625,0,0.0,4,171.67381974248926,0,0.0,16,686.695278969957,1,42.918454935622314,0,0.0,0,0.0,8,343.3476394849785,0,0.0,0,0.0,0,0.0,3,128.75536480686696,0,0.0,7,300.42918454935625,4,171.67381974248926,6,257.51072961373393,1,42.918454935622314,0,0.0
002745_Promptuari_catolich.out.txt,CTILC,1837,NLIT,central,no,10603,442,416.8631519381307,1,0.9431293030274451,114,107.51674054512874,0,0.0,260,245.21361878713572,185,174.47892106007734,1,0.9431293030274451,0,0.0,401,378.1948505140055,0,0.0,0,0.0,102,96.19918890879939,139,131.09497312081487,0,0.0,503,474.3940394228049,386,364.0479109685938,578,545.1287371498632,62,58.47401678770159,20,18.8625860605489
002759_Quadern_IV_y_suplement_a_la_cuynera_cata.out.txt,CTILC,1837,NLIT,central,no,14990,665,443.62908605737164,0,0.0,268,178.78585723815877,0,0.0,373,248.83255503669113,121,80.72048032021347,0,0.0,0,0.0,681,454.3028685790527,136,90.72715143428952,8,5.33689126084056,89,59.37291527685124,259,172.78185456971312,0,0.0,1019,679.7865243495664,331,220.81387591727818,564,376.2508338892595,231,154.1027351567712,9,6.00400266844563
002786_Documents_notarials_I_Sant_Feliu_de_Guix.out.txt,CTILC,1837,NLIT,central,no,3958,237,598.7872662961091,0,0.0,67,169.27741283476502,0,0.0,66,166.7508842849924,27,68.21627084386054,1,2.5265285497726127,0,0.0,104,262.7589691763517,0,0.0,0,0.0,6,15.159171298635675,49,123.79989893885801,0,0.0,179,452.24861040929767,75,189.48964123294593,140,353.71399696816576,31,78.32238504295098,0,0.0
002787_Documents_notarials_II_Tarragona.out.txt,CTILC,1837,NLIT,central,no,2847,227,797.3305233579206,0,0.0,31,108.88654724271163,0,0.0,42,147.52370916754478,13,45.662100456621005,4,14.049877063575693,0,0.0,16,56.19950825430277,0,0.0,0,0.0,15,52.68703898840885,12,42.14963119072708,0,0.0,78,273.972602739726,52,182.64840182648402,103,361.7843343870741,25,87.81173164734808,1,3.512469265893923
002819_Dels_testaments.out.txt,CTILC,1837,NLIT,central,no,2865,154,537.521815008726,1,3.4904013961605584,22,76.78883071553228,0,0.0,99,345.5497382198953,33,115.18324607329842,0,0.0,0,0.0,125,436.3001745200698,5,17.452006980802793,0,0.0,20,69.80802792321117,44,153.57766143106457,0,0.0,112,390.92495636998257,63,219.89528795811518,114,397.90575916230364,26,90.75043630017453,6,20.942408376963353
002883_Del_sagrament_del_baptisme.out.txt,CTILC,1837,NLIT,central,no,1909,65,340.4924044002095,0,0.0,30,157.1503404924044,0,0.0,86,450.49764274489263,17,89.05185961236249,0,0.0,0,0.0,54,282.87061288632793,0,0.0,0,0.0,6,31.43006809848088,8,41.906757464641174,0,0.0,72,377.1608171817706,44,230.48716605552647,61,319.53902566788895,7,36.66841278156103,7,36.66841278156103
002884_Del_SS_sagrament_de_la_eucharistia.out.txt,CTILC,1837,NLIT,central,no,3531,159,450.2973661852167,0,0.0,43,121.77853299348627,0,0.0,136,385.16001132823567,27,76.46559048428207,1,2.832058906825262,0,0.0,234,662.7017841971112,2,5.664117813650524,0,0.0,1,2.832058906825262,37,104.78617955253469,0,0.0,84,237.892948173322,76,215.23647691871992,127,359.6714811668083,24,67.96941376380629,38,107.61823845935996
002885_Del_sagrament_del_matrimoni.out.txt,CTILC,1837,NLIT,central,no,1406,67,476.52916073968703,0,0.0,19,135.13513513513513,0,0.0,58,412.51778093883354,12,85.34850640113798,0,0.0,0,0.0,57,405.4054054054054,1,7.112375533428166,0,0.0,1,7.112375533428166,21,149.35988620199146,0,0.0,45,320.05689900426745,41,291.60739687055474,57,405.4054054054054,4,28.449502133712663,3,21.337126600284495
001690_Relacio_sobre_la_Vall_de_Andorra.out.txt,CTILC,1838,NLIT,central,no,10271,414,403.07662350306686,0,0.0,72,70.10028234835946,0,0.0,306,297.92619998052766,166,161.6200954142732,0,0.0,0,0.0,0,0.0,149,145.06863985979945,1,0.9736150326161036,170,165.51455554473762,144,140.2005646967189,0,0.0,488,475.1241359166586,226,220.0369973712394,367,357.31671697011006,0,0.0,62,60.364132022198426
002788_Documents_notarials_II_La_Seu_d_Urgell.out.txt,CTILC,1838,NLIT,nord-occidental,no,2179,161,738.8710417622763,0,0.0,36,165.21340064249657,0,0.0,45,206.51675080312071,24,110.1422670949977,0,0.0,0,0.0,85,390.0871959614502,0,0.0,0,0.0,6,27.535566773749427,3,13.767783386874713,0,0.0,112,513.9972464433226,46,211.10601193207893,65,298.30197338228544,6,27.535566773749427,0,0.0
002998_Lo_rey_Micomico.out.txt,CTILC,1838,LIT,central,no,7219,205,283.9728494251281,0,0.0,75,103.89250588724201,0,0.0,132,182.8508103615459,44,60.95027012051531,32,44.32746917855659,1,1.3852334118298935,312,432.1928244909267,0,0.0,0,0.0,56,77.57307106247403,71,98.35157223992242,1,1.3852334118298935,250,346.30835295747335,216,299.21041695525696,295,408.6438564898185,47,65.10597035600499,23,31.860368472087547
002999_Breu_noticia_sobre_lo_rey_Micomico.out.txt,CTILC,1838,LIT,central,no,935,43,459.89304812834223,0,0.0,12,128.3422459893048,0,0.0,25,267.379679144385,8,85.56149732620321,1,10.695187165775401,0,0.0,52,556.1497326203208,0,0.0,0,0.0,15,160.42780748663102,14,149.7326203208556,0,0.0,47,502.67379679144386,17,181.8181818181818,44,470.5882352941176,5,53.475935828877,4,42.780748663101605
002126_Proleg.out.txt,CTILC,1839,NLIT,central,no,2045,39,190.70904645476773,3,14.66992665036675,13,63.56968215158924,0,0.0,55,268.9486552567237,25,122.24938875305624,0,0.0,0,0.0,66,322.7383863080684,0,0.0,0,0.0,18,88.01955990220048,28,136.91931540342298,0,0.0,89,435.20782396088015,34,166.25916870415648,49,239.60880195599023,3,14.66992665036675,18,88.01955990220048
002127_Prolech.out.txt,CTILC,1839,NLIT,central,no,1272,56,440.251572327044,0,0.0,13,102.20125786163521,0,0.0,38,298.74213836477986,20,157.23270440251574,0,0.0,0,0.0,31,243.7106918238994,2,15.723270440251573,0,0.0,8,62.89308176100629,19,149.37106918238993,0,0.0,73,573.8993710691824,33,259.433962264151,50,393.0817610062893,17,133.64779874213838,0,0.0
002301_Tres_dias_empleats_en_obsequi_de_la_glor.out.txt,CTILC,1839,NLIT,central,sí,5809,215,370.11533826820454,0,0.0,91,156.65346875537958,0,0.0,144,247.89120330521604,73,125.66706834222757,0,0.0,0,0.0,246,423.4808056464107,7,12.050266827336891,0,0.0,54,92.95920123945601,64,110.17386813565157,0,0.0,364,626.6138750215183,195,335.6860044758134,189,325.35720433809604,28,48.201067309347565,25,43.036667240488896
002313_Metodo_breu_y_sensill_del_modo_com_se_ha.out.txt,CTILC,1839,NLIT,baleàric,no,3740,166,443.85026737967917,0,0.0,10,26.7379679144385,0,0.0,28,74.8663101604278,26,69.5187165775401,112,299.4652406417112,0,0.0,169,451.8716577540107,54,144.3850267379679,0,0.0,0,0.0,0,0.0,0,0.0,131,350.26737967914437,108,288.7700534759358,81,216.57754010695186,24,64.1711229946524,1,2.6737967914438503
