feature,period,documents,word_count,global_freq,mean_document_freq,median_document_freq,std_document_freq,q25,q75
amb,1850,16,113386,3.0868008396098285,3.6729473993975326,0.0,14.467854203684668,0.0,0.0
amb,1855,26,225649,0.04431661562869767,0.07484245662879639,0.0,0.38162314679545445,0.0,0.0
amb,1860,15,85159,0.0,0.0,0.0,0.0,0.0,0.0
amb,1865,41,402467,6.087455617479197,4.5167118337850045,0.0,28.921067016408532,0.0,0.0
amb,1870,31,584039,1.0958172313835206,2.5555805072510402,0.0,10.45549968320753,0.0,0.0
amb,1875,47,710534,0.028147843734430723,0.047488526240764384,0.0,0.2444453611046193,0.0,0.0
amb,1880,55,724474,6.528874742226774,1.5741827374518187,0.0,11.614279754655238,0.0,0.0
amb,1885,51,936311,0.08544169618855274,0.13836003628924815,0.0,0.9614712305520856,0.0,0.0
amb,1890,50,745568,4.332267479290956,2.4036023903667783,0.0,16.535963301680226,0.0,0.0
amb,1895,57,547295,4.001498277894006,17.137289496693878,0.0,36.001823080760225,0.0,20.483932915119706
amb,1900,69,1011863,14.992148146537625,14.604020729681196,0.0,28.509373193213005,0.0,16.58272939442329
amb,1905,71,1010812,16.87752025104569,12.73144490284849,0.0,29.796230545982606,0.0,3.3659069700464226
amb,1910,64,614682,35.725789920641894,33.988522430153694,2.343944461389061,42.15418274498196,0.0,63.1249970224058
amb,1915,91,1192611,79.2379074149073,75.23614749616281,73.26695472477925,38.47816575041926,55.38674702666727,102.95793963971323
amb,1920,51,649192,77.26527745258721,77.20119162603058,74.31874483897604,37.37537558352857,53.62279295982961,100.87365376199473
amb,1925,30,430150,87.43461583168661,78.83932912974615,82.84550820052353,42.60581506653499,62.15382550255087,105.38803757014387
amb,1930,37,710781,92.20842988205932,83.36475991020102,81.0916179337232,35.38520315110636,66.73511293634498,102.94117647058825
amb,1935,20,263986,67.35205654845333,82.29114685426842,74.96731513766557,60.30116676265256,58.663346579473995,90.17400944372773
amb,1940,9,107172,85.65670137722539,90.44875418040108,73.86888273314865,32.149060381477305,66.59439368127613,109.93064777925336
amb,1945,22,327816,92.85696854332919,84.13077941147027,84.33625638752986,14.893153347559162,74.57063064710508,91.07701224330454
lo,1830,31,203135,190.61215447854875,187.33120827635923,197.46121297602255,83.143076102919,114.81581812070773,234.551957219062
lo,1835,37,197996,208.69108466837716,228.4078426324658,216.62245800176836,122.93190863567567,150.37593984962405,268.9486552567237
lo,1840,41,108120,247.96522382537918,259.6635371155079,265.282583621684,128.12123941135627,178.9709172259508,318.4143222506394
lo,1845,26,161876,163.82910375843238,177.7313924638048,174.2189881380885,110.53455771265918,70.25342787887558,271.221398905177
lo,1850,16,113386,209.46148554495264,208.5527846822635,235.6261923764392,115.53234597875392,181.47173688538265,277.37368117025426
lo,1855,26,225649,196.89872323830372,200.66964406583625,191.57772392439568,103.53938018117083,147.3898480002132,257.3554637663442
lo,1860,15,85159,183.5390269965594,172.44310944154404,178.1400966183575,106.53078369979868,85.10572812525206,210.75137093892357
lo,1865,41,402467,170.07605592508204,173.82735630306877,173.8369184592296,66.11854085429158,132.20815752461323,221.0526315789473
lo,1870,31,584039,192.88095486774,175.8113162194142,163.7271214642263,78.21404946836243,120.99197357921787,231.29521917711554
lo,1875,47,710534,177.359563370648,169.92595277734614,188.1161255313376,68.60152425234917,129.56210389844387,219.27594785632238
lo,1880,55,724474,168.34282527737366,181.6581813109717,176.99115044247787,66.05950911711979,138.75273286223313,220.1595844939622
lo,1885,51,936311,166.50450544744217,155.7555759780171,165.41909250531373,58.47676965596083,126.91117025765865,188.0216259241478
lo,1890,50,745568,174.61854586033735,173.9291841857677,178.56693334775358,73.37064189533633,136.66675401854528,207.8554909160269
lo,1895,57,547295,121.79902977370523,111.4486992682318,102.71041369472182,64.75008453428578,53.82775119617225,169.6248034149629
lo,1900,69,1011863,79.48704518299415,78.92235290551247,50.30181086519114,65.73438043732176,33.49178910976664,110.1526211015262
lo,1905,71,1010812,64.6806725681927,78.33178327925687,52.76940168227265,67.40496113599723,31.1468974860142,113.10224691503234
lo,1910,64,614682,65.92026446194943,65.84428518534466,46.92539294615419,62.00733803365045,25.81663206772339,73.76762832323483
lo,1915,91,1192611,26.69772457238781,26.95718768779398,19.213174748398902,34.26495022602131,6.703882296962249,35.28775733157467
lo,1920,51,649192,24.337946247027077,25.277005698016573,13.005202080832332,30.01831734386192,7.045822348496759,33.03165547269644
lo,1925,30,430150,13.855631756364058,16.950118952300407,9.68368945468061,19.624350475035314,5.111378296945212,17.7813027832856
lo,1930,37,710781,11.016051357591156,11.661843393588509,9.106776959854292,9.283329070623033,5.518763796909492,17.46323529411765
lo,1935,20,263986,51.745168304379774,17.333871315746777,6.19926383209156,45.87845497500682,0.609706527924559,11.20637676633862
lo,1940,9,107172,7.931176053446796,7.639384423304159,6.392499467291711,4.032313434530334,6.035003017501509,6.789788158609451
lo,1945,22,327816,8.541376869951437,5.256215610160418,4.492884323254584,4.0259559398765985,3.373078961179905,5.514696303360413
los,1830,31,203135,93.2877150663352,94.59386680013446,70.53941908713693,73.62746573326473,49.4441685353239,128.19941524334672
los,1835,37,197996,88.48663609365846,86.93463186236733,80.72048032021347,45.305893504343395,60.95027012051531,110.1422670949977
los,1840,41,108120,122.73399926008139,93.17987074342906,92.65387160820649,56.92954740946601,59.171597633136095,125.6281407035176
los,1845,26,161876,73.20418097803257,90.9230389776021,67.1559725950095,90.44800280405398,32.034330577249676,133.50384221540773
los,1850,16,113386,79.19849011341788,71.61504839049,62.05354184317957,47.78071605669348,39.949190900697324,114.15198268849986
los,1855,26,225649,120.23097820065676,102.44272764633186,82.98448919956175,71.51935939226634,66.6051127475325,154.09877141422243
los,1860,15,85159,73.97926232107,75.14373702967237,69.36237990032369,56.95141044746712,27.81537845353801,97.98826777087649
los,1865,41,402467,73.9936441994002,85.5858609011761,71.40538786108407,63.55678593247991,40.05886200130804,102.29132569558102
los,1870,31,584039,82.88830026761912,81.6168679096394,68.59489688919959,51.39319765672551,48.361020973020715,94.15996845289942
los,1875,47,710534,81.29097270503594,75.65116336779991,84.44216990788127,44.980692059134,34.25960213462019,109.06208120832225
los,1880,55,724474,72.41115623196967,81.90286571921304,80.11768105282512,40.511136491040645,55.89810599851283,106.6803417063184
los,1885,51,936311,86.16795060615544,84.20139030465396,81.42636529552155,41.787229094584376,56.33676684319141,113.55734500928028
los,1890,50,745568,82.32649469934333,86.26179894801102,76.34692224274298,54.953218101247685,49.125823144898256,122.09939467498036
los,1895,57,547295,54.19380772709416,44.36015645980768,36.231884057971016,39.99970250930738,6.885471654808355,74.7247732587987
los,1900,69,1011863,30.22148255247993,29.53787135969723,9.710913572869202,41.43380666275611,2.898550724637681,39.814200398142006
los,1905,71,1010812,19.598105285651535,26.94914723256508,5.534034311012728,40.00181582430201,0.8057163995529466,55.87406783360812
los,1910,64,614682,11.778448043053157,16.002244325930523,4.340196034480302,28.887616611402915,1.587826034750473,11.816336438493817
los,1915,91,1192611,7.5716222640911415,8.015592764847996,4.087471898630697,17.330329726281462,1.052614737997926,7.700053353458914
